genre,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
disco,-226.30965,78.28395,7.82392,53.82357,-1.13629,11.305401,-7.822295,24.358282,-14.937524,18.476454,-19.13242,6.134009,-10.059035
disco,-103.10111,107.495964,-33.53895,52.786156,-9.130404,30.337116,-9.325207,23.037298,-11.889161,18.169134,-7.546332,9.400739,-5.4251604
disco,-182.81174,124.19493,-10.053613,41.57794,-7.377843,26.939072,-12.35473,19.813566,-16.044252,16.194204,-10.250695,3.1294546,-8.979432
disco,-143.2467,122.61794,-23.91729,28.138706,-23.6903,23.092947,-17.904812,18.74588,-18.637712,18.351133,-13.917981,9.725552,-12.233235
disco,-109.57256,104.138245,-16.223967,45.349792,-10.189363,25.546944,-17.156565,22.264034,-16.84386,16.527622,-12.082589,8.661934,-8.848724
disco,-109.0909,106.83238,-18.271952,23.419096,-17.746166,19.014435,-13.604414,18.686167,-18.363712,18.390692,-9.70916,11.85656,-5.5525517
disco,-121.1838,116.97426,-22.78105,45.153744,-4.218045,30.24878,-12.239501,21.706036,-16.536747,16.226423,-10.650368,7.3293166,-9.34128
disco,-91.98377,87.6401,-2.066795,34.27815,-18.124573,19.34566,-14.665754,17.112078,-15.336204,17.028183,-13.534051,11.835089,-9.81468
disco,-107.9877,81.93319,-30.605755,41.328526,-8.496704,31.341997,-8.859784,26.03168,-8.266654,17.888088,-4.6463256,7.42504,-4.3540497
disco,-51.742363,70.33154,-3.8982093,49.74502,1.5872374,35.711365,-4.094437,24.790552,-9.714731,22.046331,-6.1153893,17.181833,-2.779346
disco,-189.154,93.94435,7.849922,41.894196,-7.1112595,31.876928,-12.5919695,24.209433,-6.070887,24.529634,-6.0310683,16.755129,-2.0233445
disco,-106.294304,105.61095,-5.504287,50.051487,1.2501888,36.981842,-9.615051,23.992409,-8.664799,14.95968,-2.5357456,9.751112,-0.92519575
disco,-57.611416,96.703575,-24.457253,39.99736,-17.280684,27.833841,-13.284011,23.197868,-16.52066,19.428204,-15.479724,11.827777,-10.570341
disco,-103.8082,92.46262,-27.213505,39.22121,-23.041712,20.625483,-17.76918,18.951479,-15.207714,16.388752,-14.656909,12.241646,-14.979621
disco,-93.35664,77.85465,-8.789852,42.06367,-11.246893,24.241188,-17.913877,22.249004,-16.031782,16.692522,-15.664026,15.410895,-18.117002
disco,-118.40577,114.235756,-6.7641063,37.393322,-17.423431,28.37048,-23.71712,9.2814455,-10.434624,12.624009,-5.141177,12.2523575,-3.8654873
disco,-81.762085,97.613686,-27.614212,36.65628,-17.259203,30.749075,-15.952651,20.968424,-16.221739,17.413185,-13.369761,15.092774,-10.377819
disco,-105.534485,79.2504,-15.200756,40.806816,-12.249134,23.534966,-19.939602,27.305809,-16.492477,21.520199,-11.67163,13.985746,-10.76467
disco,-128.43967,67.262436,-36.92178,40.891,-21.749369,23.13522,-13.251677,13.081553,-14.004083,17.787027,-15.169231,16.377792,-10.453286
disco,-95.26958,82.22649,-26.235989,37.510376,-16.362791,25.28815,-21.807663,21.805656,-20.06562,16.303896,-16.122408,14.430956,-11.909069
disco,-40.81154,86.80334,-26.940329,34.944283,-20.04464,21.66503,-23.949266,19.2741,-17.52948,18.05118,-16.0186,12.443823,-13.879082
disco,-91.738495,86.314156,-17.3545,43.086975,-18.393627,34.048004,-18.388494,26.830929,-13.561455,20.20347,-14.606948,12.665814,-12.592617
disco,-95.91633,103.349396,-36.49247,27.0972,-22.864882,9.97551,-24.651752,15.6494255,-20.147497,18.732792,-18.555283,9.852911,-15.085711
disco,-56.88446,97.001236,-17.859026,44.92799,-6.9238253,23.798044,-23.31005,25.989113,-10.4754715,10.442651,-15.224969,10.02523,-9.1656065
disco,-182.10767,103.43044,-18.188179,31.197874,-12.529232,18.83884,-12.868975,19.372463,-17.702715,18.492027,-14.32581,11.538478,-11.629478
disco,-154.65105,97.93247,-10.347631,39.127403,-11.209807,24.103394,-11.851628,24.192099,-13.451448,20.55775,-8.3087,5.8849826,-9.684563
disco,-219.4053,94.67405,12.12384,48.86188,-7.2065644,16.64001,-15.078675,21.71575,-19.993557,13.237187,-15.69585,5.0565505,-15.275193
disco,-193.1521,89.18025,-19.990849,38.738586,-2.7211246,17.049927,-7.942614,16.082537,-16.751808,7.717519,-15.705438,9.01895,-11.315525
disco,-63.611023,94.46296,-13.432528,32.754234,-13.734656,26.77005,-19.403435,24.649286,-11.669471,13.728637,-9.449255,8.831939,-4.98481
disco,-167.48877,112.50459,-4.5786304,37.091393,-8.612248,27.814657,-14.704628,18.51487,-16.473206,13.755432,-13.324283,10.204632,-11.572749
disco,-197.21649,83.34771,-38.580997,43.675888,-7.3024435,25.634623,-8.659459,13.366769,-12.161141,12.144545,-12.045273,10.619484,-2.3993301
disco,-166.88416,67.67795,11.208783,37.44182,-10.936877,27.39581,-18.942213,27.296139,-15.84909,20.541365,-8.619039,14.184042,-6.046257
disco,-95.78374,122.07248,-29.341267,50.330864,-11.952024,28.39348,-7.055488,11.860459,-8.614768,11.576042,-18.401045,6.876074,-11.656873
disco,-100.28072,109.986755,-26.644407,36.837772,-10.409534,28.786537,-14.846008,21.287558,-19.685312,18.507954,-16.396866,9.154231,-13.790873
disco,-97.904755,101.02156,-40.56285,51.03369,-11.7087,25.062588,-14.040237,17.196808,-9.614368,16.974564,-7.166898,11.722058,-5.717738
disco,-114.935326,113.476944,-29.819769,42.611168,-10.305927,26.97817,-14.481592,21.235638,-17.643864,17.091944,-13.474372,8.586036,-11.412158
disco,-125.691124,88.54062,-16.764917,42.78476,-9.905495,29.165888,-19.357843,20.46263,-16.489721,15.01323,-8.7628,12.773269,-7.7579846
disco,-116.882385,98.47117,-18.994415,44.840286,3.8026056,28.490913,-1.1055838,14.694503,-7.7551017,9.754843,-10.107707,6.374911,-3.9110441
disco,-123.83839,89.85542,-1.8465991,51.16645,-16.249851,28.27051,-12.485133,19.029924,-13.273392,18.4808,-13.773316,12.865,-8.755854
disco,-86.06048,87.53962,-20.164946,53.994804,-1.0499108,19.554422,-4.0692763,21.03328,-19.54656,12.379771,-22.007032,9.582276,-15.912197
disco,-130.04454,102.52376,-4.4473805,50.05028,-15.527548,32.12771,-18.167599,24.282225,-11.898268,13.758483,-12.887311,7.271593,-9.363437
disco,-159.87213,81.97704,-16.80941,52.474285,-4.4832144,22.819843,-8.224292,23.363256,-5.5141973,17.69528,-15.364145,10.800621,-13.514515
disco,-133.85442,93.47158,-24.21527,61.422466,-22.842373,30.967571,-14.948222,20.224098,-9.285205,15.77714,-8.730884,11.959778,-5.31978
disco,-116.93204,75.749084,-4.2215495,37.290447,-5.3265285,31.37679,-12.156291,22.918865,-11.431438,14.620313,-13.048337,13.39182,-13.217568
disco,-91.60158,99.44184,-8.968848,40.157185,-18.011234,22.539673,-21.947449,15.766949,-25.639265,17.657347,-13.664313,15.622417,-15.459026
disco,-91.60158,99.44184,-8.968848,40.157185,-18.011234,22.539673,-21.947449,15.766949,-25.639265,17.657347,-13.664313,15.622417,-15.459026
hiphop,-80.93423,84.780525,-31.534628,33.90174,-19.836761,23.553936,-22.136858,20.0265,-16.76481,19.219479,-13.098828,11.502167,-10.718429
hiphop,-81.23491,49.59364,-14.54748,57.964966,6.819769,27.149467,-6.858137,31.304558,-10.085702,20.306627,-2.5411096,12.749884,3.9834008
hiphop,-202.88803,132.37215,12.0172825,43.74681,-10.215273,17.121582,-13.547271,15.044368,-16.248148,9.423361,-11.636703,7.0480886,-4.321259
hiphop,-40.30154,80.84724,-25.67689,38.443054,-11.072825,24.89941,-7.373213,26.759275,-5.30603,16.782677,-3.5075712,8.458928,-5.6017284
hiphop,-140.16278,71.62643,-3.7887418,38.988525,4.189599,31.528362,-3.9393039,19.742453,-3.7496216,16.006996,-3.1765268,11.833971,-1.247125
hiphop,-11.706974,81.97666,-8.50863,52.77378,-14.69211,31.962574,-19.680723,22.857765,-14.704154,14.509826,-10.078541,14.002207,-8.07207
hiphop,-59.565926,63.92967,3.4871747,45.23575,-1.1528624,28.24374,-13.170861,23.591469,-6.623231,16.47062,-7.2728996,14.477064,-5.800775
hiphop,-58.496296,103.04962,-7.211679,44.861687,-8.600805,12.351103,-13.74184,19.971472,-13.119663,17.136522,-3.9439187,15.57406,-0.45318273
hiphop,-111.1565,55.170074,-18.427658,47.191257,-24.79131,22.537811,-21.141804,12.53944,-15.8703985,16.290926,-12.56634,9.6244955,-12.129928
hiphop,-94.94585,94.2148,-2.5425854,49.543236,-6.608906,33.220383,-7.631567,20.948034,-8.87092,16.786114,-5.2582693,10.763062,-3.474365
hiphop,-67.46242,94.84827,-38.84963,37.633415,-12.246916,36.890297,-12.640728,18.295763,-8.845362,17.97754,-7.2741294,9.713927,-8.736391
hiphop,-74.21385,104.603294,-8.389851,49.65144,-9.374009,21.451525,-16.336187,18.77991,-13.071929,18.470474,-14.949953,6.8847446,-15.329198
hiphop,-67.06468,112.4042,-23.642937,44.273914,-18.864435,23.87318,-13.402471,20.146368,-10.644619,20.617966,-7.5052657,14.423792,-9.388905
hiphop,-129.32367,141.7129,-42.47719,34.013855,-6.9758534,8.702186,-11.367335,15.941672,-9.015237,6.635536,-8.340363,7.5527344,-5.4726863
hiphop,-51.30058,91.1179,-33.764687,69.9305,-12.93707,23.175821,-13.755632,23.7831,-14.731517,10.696287,-13.472491,6.080384,-14.718082
hiphop,-81.904236,94.720695,-16.211037,40.537342,-12.241579,28.193031,-20.108301,18.112103,-14.630498,14.179908,-7.2731595,13.656333,-8.495124
hiphop,-88.141426,77.38236,-19.072306,51.598656,-11.7594,22.234468,-4.727125,20.125822,-8.3214035,14.612495,-3.8051765,8.59063,-11.454931
hiphop,-76.79857,98.390625,-5.0479903,49.339622,-10.298393,33.28461,-9.9737,17.609251,-12.237133,18.658957,-10.978352,11.509188,-10.487104
hiphop,-113.53241,68.488365,-15.747566,56.377018,-8.181871,27.015606,-12.375525,20.661098,-12.6683,15.433944,-10.997763,14.044762,-12.50229
hiphop,-64.75484,88.22647,-10.355254,41.795155,-2.5577855,22.908054,-6.495011,16.630516,-5.802398,13.089849,-6.9133754,3.0193248,-9.770441
hiphop,-122.26182,50.57139,-27.801025,66.58031,-6.6053147,32.071156,-8.241498,22.45073,-6.9437165,21.067606,-6.176521,13.646001,-3.098721
hiphop,-27.65653,94.36548,-20.578146,49.886658,-14.699281,23.853004,-17.633308,24.027565,-15.87746,16.434723,-10.63263,13.892767,-10.462795
hiphop,-100.64651,110.216705,1.0290091,38.75422,-14.497625,20.640646,-18.037575,12.566879,-14.129199,15.096194,-9.243371,11.397926,-9.50886
hiphop,-44.723373,101.193695,-26.262499,52.928112,-11.71543,26.94475,-13.282815,20.712088,-17.486723,11.86288,-10.666727,8.381841,-15.426938
hiphop,-63.147476,86.30365,-37.95675,39.56944,-16.530737,21.098026,-12.261162,13.075492,-12.380371,16.627066,-3.9949179,8.840082,-6.322554
hiphop,-44.338444,93.38643,-22.309427,48.852543,-13.904016,34.413067,-6.32592,25.873789,-12.339953,20.430222,-5.7629786,11.865527,-11.55436
hiphop,-102.89939,30.65188,20.85029,45.66796,9.681037,8.775829,1.5652864,12.388126,0.5594133,5.1369996,-2.7244706,8.163298,-1.3305278
hiphop,-109.31013,76.754234,2.786183,19.187449,0.56318575,8.245013,-8.03061,6.0124817,-4.275914,3.6560717,-1.5355548,2.6638358,2.283866
hiphop,-83.2537,67.73527,1.2410202,29.653978,12.586731,5.616964,6.2087727,8.087188,-4.7669544,7.666656,-1.1727865,4.248984,1.9444281
hiphop,-72.31159,57.15118,5.8386,25.909645,6.706988,11.402706,5.0632772,10.026864,0.9482092,8.561544,-1.6964636,6.0592165,0.21398923
hiphop,-23.859095,43.71672,30.558304,26.47368,4.3383617,21.920883,2.5954418,7.001879,-1.4912325,4.5795946,0.41853642,2.47088,-4.0689173
hiphop,-25.108788,60.825592,-4.1871734,14.848388,6.795023,6.098334,15.451296,3.784735,5.6598086,10.247507,0.8633308,4.1838894,0.9262049
hiphop,-148.12135,90.56765,-0.2753232,28.855238,19.306164,15.245031,4.2814665,15.519956,1.2726043,11.129076,8.849079,6.316172,1.6312523
hiphop,-31.762894,59.701424,-2.744976,33.420628,13.097368,9.410452,-1.7237395,14.170766,3.0802038,6.734939,1.0862201,3.8186073,1.6549313
hiphop,5.6267824,53.15753,-9.091201,26.983356,0.5944696,15.572928,1.6008064,7.68756,4.9796963,8.549695,3.3433354,8.50685,1.0881997
hiphop,-100.84442,64.227585,12.814461,26.545551,12.6584,12.176756,2.396233,18.495611,1.5657251,12.027026,-1.5520722,6.7103066,3.8736312
hiphop,-218.08333,40.82961,-14.313482,33.910255,12.158745,13.611059,5.877001,7.524019,5.3885093,10.563416,4.7587986,6.447479,6.524984
hiphop,-95.94046,30.268175,2.6401815,12.595183,-11.173503,-2.2091286,-3.6867647,-7.669313,-5.387625,-0.73077387,-4.0471606,-3.0586388,-4.9752517
hiphop,-61.835876,72.13108,-16.305073,27.443157,5.2088056,1.4985305,3.9459925,8.3317,-2.1303647,5.837354,0.046645932,-0.43664652,-0.78647804
hiphop,-120.94078,77.27129,29.06561,10.437187,3.5667598,5.3683963,5.198555,-0.8017179,1.3497725,2.302974,3.0739124,1.1976855,-0.67196214
hiphop,-182.9864,95.955444,43.948254,13.522106,5.9876814,-3.0193436,3.0836813,-9.802795,-3.7693412,5.308352,-1.046581,7.543806,5.855525
hiphop,-77.00406,68.31946,-0.64739156,30.70986,3.9499156,5.493636,3.3855941,3.0454907,5.648922,4.724795,4.2856207,3.46072,2.8874722
hiphop,-74.73161,48.89044,3.8210833,36.29552,12.968528,13.447174,9.112768,12.724714,2.4919138,12.091033,8.99561,3.9080641,4.785855
hiphop,-154.78532,113.06958,-3.8357596,18.290533,13.33117,8.434421,8.840064,11.33439,8.993482,10.143327,6.199292,9.774344,9.39089
hiphop,-268.93674,79.90777,-16.974985,19.053911,2.3454297,-7.1083302,4.773146,-7.59437,-10.017847,10.818717,-2.7683132,-5.4811974,2.299792
hiphop,-120.94078,77.27129,29.06561,10.437187,3.5667598,5.3683963,5.198555,-0.8017179,1.3497725,2.302974,3.0739124,1.1976855,-0.67196214
hiphop,-75.62651,91.01366,9.83432,25.111555,11.793615,10.168802,0.11760908,8.224964,1.6325192,0.48827597,1.8103347,5.4946136,1.3010278
hiphop,-76.705734,52.78695,34.63606,26.197575,16.664793,11.354165,5.861285,6.9141855,3.6776621,-0.9586154,3.87444,4.487364,0.63915926
hiphop,-87.56048,79.35381,25.052843,45.152496,11.185015,18.171783,3.5164936,6.999547,1.263746,2.3608532,-1.7756817,-0.008662543,-2.7024157
hiphop,-44.586338,41.58716,29.919216,51.87193,12.878272,13.72171,7.9571733,9.288721,8.39591,1.9085698,1.1404614,4.5597878,5.519351
hiphop,-114.05457,110.12894,17.897541,37.944332,27.98762,1.405787,15.552603,1.4244987,7.359582,-3.319526,8.256998,-0.18890645,0.6798427
hiphop,-78.70536,73.10555,21.826069,49.19616,3.1053555,18.316319,1.8645644,8.3988495,1.4265051,4.221521,-1.3166568,1.2564664,-3.0075817
hiphop,-146.45955,81.55766,31.96333,22.411772,5.0775967,13.6172695,6.487694,8.408617,4.4354043,4.9975214,1.8295833,2.8662937,4.52971
hiphop,-144.9216,66.675064,44.26944,22.51216,6.504937,8.847096,11.890135,5.838831,3.0452945,6.454954,3.565836,2.524191,3.829879
hiphop,-104.79348,64.03617,28.8045,10.56003,15.176523,13.067325,8.025533,5.2390757,6.7465467,5.1255465,4.450881,4.4701214,3.3572874
hiphop,-161.52745,104.06318,-10.907194,43.697933,13.963116,14.444334,7.506867,9.481524,6.4333916,6.989431,1.3591906,4.434304,-2.9288795
hiphop,-101.071526,72.41138,-2.3714323,46.02547,5.5287857,24.215315,3.5469203,14.532065,5.650925,13.522768,4.9679728,9.9139805,2.933857
hiphop,-113.623055,87.05368,-0.6411241,52.261642,19.37811,19.67521,15.385646,13.703338,6.950013,9.077205,7.971614,4.4166303,-0.15431139
hiphop,-109.82442,63.054916,-13.828153,43.01986,6.1724057,23.183786,8.033159,10.669684,0.96836215,5.329999,-1.8259578,-1.4317563,-1.8608029
hiphop,-133.19142,93.95369,-2.2407176,50.202217,12.499554,15.040485,11.499115,10.2495985,7.9568863,10.791148,1.9635901,5.1979475,1.0622268
hiphop,-153.54395,92.79628,-15.8539295,57.933186,8.580763,18.461569,13.279116,11.165099,7.618666,12.968202,5.6574016,7.0170255,2.8851962
hiphop,-127.280014,95.79218,-12.782047,37.926857,20.56561,23.201853,8.269457,9.6126375,8.668725,5.5100327,6.6769094,4.0242624,1.7337765
hiphop,-144.11632,73.39045,4.657706,24.01729,12.901474,14.00732,8.624697,6.899631,-1.2319987,-0.85806054,1.1545575,2.5797813,-1.1144276
hiphop,-98.853745,71.11213,-10.053335,31.729233,5.1477127,1.8780879,-8.90375,-4.26225,-5.9646845,-4.266651,-0.6641837,-1.8670928,-0.51587856
hiphop,-82.389885,69.9665,10.69905,48.823395,4.6501894,13.297806,-1.7968225,5.1300416,-1.0847992,-2.7969444,-2.5503407,0.22138514,-3.1227167
hiphop,-140.10194,77.09097,42.04238,31.247862,12.197926,10.2141695,3.738435,8.296796,-1.5552227,-1.76049,3.6245475,4.591823,-2.548802
hiphop,-111.97783,89.09961,13.175455,36.359657,-3.2765715,3.877864,0.5601915,6.3273964,-2.1887617,2.9669955,-1.6431161,-0.37794453,-3.478565
hiphop,-74.66587,58.725624,9.9149685,21.557991,15.055375,4.9287863,2.2788138,5.463174,3.1182055,0.5998957,2.4616172,4.2016363,3.4685113
hiphop,-66.12838,74.913,20.638704,39.30214,8.165499,15.136998,-0.37553474,5.5735135,1.4621953,-0.64992875,-1.5591092,1.4431081,-2.4078412
hiphop,-59.28568,36.266663,39.8319,49.966923,10.147771,16.897055,9.78029,4.446478,2.4262035,1.704509,2.3705525,3.9136555,3.1900172
hiphop,-81.72639,82.33733,53.536568,25.525997,15.728674,19.205505,8.432267,6.3902464,0.20682313,0.1379187,1.2020646,1.532111,-0.73049814
hiphop,-78.83389,51.52047,42.246727,30.081593,20.089993,6.9738503,8.016349,6.873313,-4.6300087,3.6502495,3.6282666,4.3236527,2.5973763
hiphop,-118.05631,102.20693,20.763098,36.992615,24.375977,7.8266516,15.940079,-1.5931469,6.7580748,-0.77758026,8.574868,1.4911983,-4.211417
hiphop,-78.21304,70.184425,45.899075,42.0747,15.084578,10.687759,-0.6957339,-0.61182237,0.3674376,-0.35835877,1.0923243,-0.6734942,-0.8149565
hiphop,-68.91118,62.395336,24.27625,53.779545,-1.9351077,12.820083,-4.3558745,12.355392,-0.21981904,9.055807,-0.97975254,3.9336565,1.9129128
hiphop,-94.559555,51.67703,17.531384,28.92272,2.0536478,3.7297475,-1.8468492,4.372743,8.770599,2.1283352,-1.3841964,4.6820245,4.068846
hiphop,-111.275314,89.93035,4.450366,14.5376835,9.927538,-9.4755535,2.9035454,-0.1585431,-3.0790899,3.25741,-1.5119747,1.5706158,2.3876393
hiphop,-25.85015,70.90157,9.568534,17.494287,-1.6235471,-0.53744894,0.2639298,-4.6364775,-0.5794758,-3.0673738,-2.406686,0.38423532,-2.147279
hiphop,-111.275314,89.93035,4.450366,14.5376835,9.927538,-9.4755535,2.9035454,-0.1585431,-3.0790899,3.25741,-1.5119747,1.5706158,2.3876393
hiphop,-79.72858,62.312958,-5.1254992,18.232164,12.871769,-14.090276,4.9098263,1.6790172,-5.7725415,0.82087576,-3.799455,2.015118,3.4152286
hiphop,-64.0287,50.810192,6.6335435,27.82341,6.641089,0.30421925,2.8312953,3.2257662,0.1621326,0.6087187,0.09283663,-5.0643573,2.664931
hiphop,-215.99901,122.53193,0.90699095,39.34,9.276781,26.04102,-4.044795,18.25596,-6.5186934,13.916697,-3.0740798,8.88901,-4.3479896
hiphop,-122.77545,95.02316,-29.384428,46.777218,-16.006794,27.109676,-13.129478,20.252937,-5.38928,15.461106,-6.9193435,15.639389,-6.7110047
hiphop,-121.9977,89.62222,-25.78171,40.958427,-4.291184,27.560095,-15.568067,22.402187,-10.835225,19.812077,-8.643745,19.082935,-8.475936
hiphop,-214.28505,100.34033,-33.472843,47.243874,-8.946487,12.985617,-17.303013,11.073051,-11.712201,8.803368,-7.8350797,6.2592897,-0.11005689
hiphop,-114.32079,80.8604,-18.20416,50.670105,-14.925235,29.26206,-20.069794,18.574259,-17.683846,16.68106,-11.426418,16.29898,-4.4611216
hiphop,-198.95903,92.613266,-19.521551,39.53248,-0.6365577,33.590065,-6.4646487,27.523464,-2.3977473,14.995195,-2.988018,14.89381,-3.3824236
hiphop,-168.2848,70.928505,-3.0489557,54.81575,-12.119345,30.501707,-1.5368698,28.829435,-8.936954,18.75314,-6.6041923,14.595448,-3.5817895
hiphop,-89.90493,79.77238,-25.73345,47.740093,-10.016579,31.554688,-22.208488,26.64222,-10.969624,18.825157,-15.554685,14.415654,-10.034327
hiphop,-103.14578,74.096306,-22.450449,51.598633,-7.0803447,32.669758,-14.982949,19.638306,-7.0651374,22.265232,-7.3165903,17.61653,-0.035863467
hiphop,-109.51281,97.39122,-20.617918,37.375572,-3.1134143,28.608015,-14.167001,23.848665,-8.735609,19.89689,-11.290994,17.932451,-3.4741397
hiphop,-105.535225,76.67295,-24.781746,55.20959,-8.259848,28.897642,-15.744415,26.299292,-8.478252,20.452374,-8.147398,13.90922,-6.5623593
hiphop,-145.03775,84.07012,10.8738365,43.602345,6.2924957,36.12595,-14.64767,26.805588,-10.327143,24.690153,-8.718044,18.786041,-4.3923764
hiphop,-191.64328,41.318245,5.013655,65.45381,-4.320505,42.6368,-12.25125,23.813137,-4.262662,16.029984,-5.084965,16.429445,-9.367057
hiphop,-169.90744,98.044304,-11.313633,38.255463,5.08135,25.405148,-11.835303,25.126324,-5.543401,19.20919,-2.9169095,18.207973,6.0954547
hiphop,-92.64569,77.41155,-32.758095,54.586475,-13.199569,33.660706,-12.074937,28.02354,-11.954623,18.8322,-6.6618686,13.044242,-7.011976
hiphop,-128.18356,124.55868,-37.18115,43.889126,-12.773454,18.995405,-9.288907,19.782911,-6.878305,13.470524,-5.9719143,12.324474,-4.6459923
hiphop,-111.19162,80.629234,-0.89146256,50.620903,-13.467605,35.320023,-14.841078,21.189829,-13.5769615,19.61934,-11.76646,16.967947,-9.359967
hiphop,-129.85645,72.016136,-23.281464,63.21336,-6.884147,34.399254,-12.2047,30.490248,-7.5962567,20.596848,-6.2104917,14.676088,-2.949456
hiphop,-138.8806,100.20721,-31.442928,32.449326,-2.751766,13.091756,-14.506294,13.94322,-15.174354,8.177486,-4.9255123,3.5089593,-7.9849477
jazz,-252.09982,137.90314,-11.12893,8.363254,0.73125374,1.5888377,-3.731885,-4.1349125,-5.4992824,-2.6316204,-3.5324266,-3.1432617,-1.8463441
jazz,-345.75772,146.97388,-0.50894165,22.634274,5.8155456,10.363343,-0.15792398,-1.7160186,-6.119844,-0.522886,1.0385451,1.2205256,-1.9355481
jazz,-256.9818,175.33954,-44.81545,25.638649,-4.25749,-0.22635292,-11.3197775,-9.186365,-4.102288,-8.307013,-22.55407,-7.60941,-7.656197
jazz,-297.30292,193.07446,10.171171,-1.5964475,3.3883607,9.993823,-7.25645,4.6935673,-5.391065,-2.8595288,-10.230401,0.3792567,-4.969516
jazz,-270.31265,137.58981,5.64002,42.490513,-7.9594693,9.938034,-6.8108325,8.250217,-6.1824946,5.4758544,-5.4403195,-5.177866,-6.9937267
jazz,-246.27443,120.21053,-0.9766384,30.696602,0.17293616,23.16143,0.43138725,9.16699,-0.5621416,5.726498,-3.753218,4.230339,-0.28523403
jazz,-234.40953,142.74026,-14.29672,51.963947,-8.197965,12.785138,-4.2762494,12.085669,-13.715138,-1.5637432,-3.9804893,4.9272647,-3.9477925
jazz,-291.9705,137.69984,2.6473362,35.658165,-12.313128,15.6049795,-6.7887726,-2.845075,-3.7737758,-3.4614394,-1.7078487,10.411185,8.302555
jazz,-189.98236,134.4189,-25.65002,45.729492,8.180399,21.443512,-4.585944,14.390953,-12.663227,10.280889,-7.9422946,-1.1352844,-5.053429
jazz,-296.7094,172.36176,16.870981,18.944475,1.3714188,14.397394,1.0102301,9.526041,-7.4072003,3.5161068,-7.660177,-0.1054814,-7.948271
jazz,-318.75613,162.64056,-16.489927,39.124428,31.42814,15.258032,-0.69049275,5.8004074,-8.641589,-4.0020485,1.3683022,0.07209229,-3.1007144
jazz,-192.50862,113.1928,-6.3497915,39.581062,-9.180212,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.2863307
jazz,-253.17776,122.69336,-5.665437,40.575787,-5.8344774,18.414371,-16.655176,14.596436,-15.156902,8.209848,-13.885359,8.284788,-7.303147
jazz,-217.6363,112.63075,12.674138,39.518566,-9.819439,17.37019,-12.366685,20.703709,-18.293848,16.35072,-10.01516,9.042705,-6.878432
jazz,-358.2756,137.95386,-10.996048,20.851852,1.9459163,-3.4097786,-11.533094,-3.2747328,-11.018583,-8.387629,-7.478257,-0.9960915,-6.7370706
jazz,-200.0005,117.24072,-12.38803,39.11275,-6.3558517,16.529463,-17.309965,13.630981,-17.660389,14.04195,-10.207223,12.181234,-6.7178407
jazz,-259.90985,123.19317,-6.395086,37.57145,-2.9789445,13.065518,-14.084051,5.309153,-11.972437,3.51741,-9.638736,5.33709,-7.83725
jazz,-233.11557,105.91353,-2.6636262,37.423096,-8.166695,15.727241,-15.060575,8.373821,-16.369574,8.638242,-9.372576,7.094328,-5.9968605
jazz,-192.11354,105.56805,-26.025105,40.16894,-6.6581745,26.505718,-10.3861,18.47399,-13.997672,14.939585,-12.698397,9.578539,-5.196666
jazz,-267.31512,129.04579,-14.71859,41.268223,-1.0152897,22.954588,-8.12934,11.185736,-9.07311,11.3224125,-5.5022397,13.576353,-1.1756659
jazz,-376.71182,119.157196,-2.948569,48.49733,13.156253,21.246126,0.022175541,8.012308,-0.405818,2.3731847,-0.034592796,0.8998018,1.6660526
jazz,-174.72078,75.8943,-12.799819,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.8632345
jazz,-298.75613,112.07628,6.4888177,28.38917,-6.7709866,16.645588,-11.807552,12.744363,-8.340971,13.893223,-4.237726,2.317613,-4.329582
jazz,-188.1169,98.61235,-11.277219,47.221462,-20.341473,18.784271,-15.795817,13.686597,-15.463714,17.43076,1.0079583,18.28063,4.641811
jazz,-202.62045,105.849625,-20.564377,43.89213,-14.27648,25.298758,-15.593872,15.321756,-13.293833,12.276259,-8.7665825,10.162182,-1.8646487
jazz,-237.67996,108.312355,2.04028,41.773415,-10.450012,16.938732,-8.598847,12.791259,-9.114674,15.943176,-6.5168304,7.1786137,-8.255826
jazz,-414.08255,104.82761,-7.8329196,37.852917,0.19328876,23.407959,-7.2962813,5.7442174,-1.066086,8.488759,-5.5004673,0.87730205,-1.4534107
jazz,-262.10797,108.99054,-6.340923,55.173943,-10.668641,18.520815,-4.25078,18.553394,-19.70442,17.577572,-10.986871,11.923828,-3.4338589
jazz,-233.78688,108.448845,-10.692217,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070447,-12.022905,7.7604136,-12.0275345
jazz,-232.95944,93.831406,-16.192348,49.591522,-13.951524,13.50087,-11.832385,13.296763,-25.825914,17.382801,-13.31809,9.286801,-5.4947696
jazz,-319.02478,115.67262,-23.037462,52.595093,-12.81113,14.634927,-8.212764,0.30544892,-23.86931,10.836662,-9.588442,7.4765005,-4.249779
jazz,-237.51991,115.94363,-15.43163,47.1034,-13.503622,18.200197,-13.963651,15.332399,-17.526098,13.422291,-6.2284956,8.632212,-7.2494073
